Date,Match_Number,City,Venue,Season,Name,Match_Type,Total_Overs,Teams_Participated,Team_1,Team_2,Team_Type,Toss_Winner,Choose_To,Match_Winner,Match_Result,Win_By_Runs,Win_By_Wickets,Man_Of_Match
2014-01-31,2.0,,Melbourne Cricket Ground,2013,England in Australia T20I Series,T20,20,"Australia, England",Australia,England,international,England,bat,Australia,,,8.0,JR Hazlewood
2014-02-02,3.0,Sydney,Stadium Australia,2013,England in Australia T20I Series,T20,20,"Australia, England",Australia,England,international,Australia,bat,Australia,,84.0,,GJ Bailey
2014-03-09,1.0,Barbados,"Kensington Oval, Bridgetown",2013,England in West Indies T20I Series,T20,20,"West Indies, England",West Indies,England,international,West Indies,bat,West Indies,,27.0,,MN Samuels
2014-03-11,2.0,Barbados,"Kensington Oval, Bridgetown",2013,England in West Indies T20I Series,T20,20,"West Indies, England",West Indies,England,international,England,bat,West Indies,,,5.0,K Santokie
2014-03-13,3.0,Barbados,"Kensington Oval, Bridgetown",2013,England in West Indies T20I Series,T20,20,"West Indies, England",West Indies,England,international,England,bat,England,,5.0,,CJ Jordan
2013-07-29,,Dublin,YMCA Cricket Club,2013,ICC Women's World Twenty20 Qualifier,T20,20,"Ireland, Pakistan",Ireland,Pakistan,international,Pakistan,field,Pakistan,,,9.0,Sadia Yousuf
2013-07-31,,Dublin,YMCA Cricket Club,2013,ICC Women's World Twenty20 Qualifier,T20,20,"Pakistan, Sri Lanka",Pakistan,Sri Lanka,international,Sri Lanka,field,,no result,,,
2013-07-16,,Dublin,YMCA Cricket Club,2013,,T20,20,"Ireland, Pakistan",Ireland,Pakistan,international,Pakistan,bat,Pakistan,,38.0,,
2013-07-27,1.0,St Vincent,"Arnos Vale Ground, Kingstown",2013,Pakistan in West Indies T20I Series,T20,20,"West Indies, Pakistan",West Indies,Pakistan,international,West Indies,bat,Pakistan,,,2.0,Shahid Afridi
2013-07-28,2.0,St Vincent,"Arnos Vale Ground, Kingstown",2013,Pakistan in West Indies T20I Series,T20,20,"West Indies, Pakistan",West Indies,Pakistan,international,Pakistan,bat,Pakistan,,11.0,,Umar Akmal
2013-10-10,,Rajkot,Saurashtra Cricket Association Stadium,2013,,T20,20,"India, Australia",India,Australia,international,India,field,India,,,6.0,Yuvraj Singh
2014-03-12,2.0,Durban,Kingsmead,2013,Australia in South Africa T20I Series,T20,20,"South Africa, Australia",South Africa,Australia,international,Australia,field,Australia,,,5.0,BJ Hodge
2014-03-14,3.0,Centurion,SuperSport Park,2013,Australia in South Africa T20I Series,T20,20,"South Africa, Australia",South Africa,Australia,international,Australia,field,Australia,,,6.0,MA Starc
2013-11-13,1.0,,Dubai International Cricket Stadium,2013,Pakistan v South Africa T20I Series,T20,20,"Pakistan, South Africa",Pakistan,South Africa,international,Pakistan,bat,South Africa,,,9.0,DW Steyn
2013-11-15,2.0,,Dubai International Cricket Stadium,2013,Pakistan v South Africa T20I Series,T20,20,"Pakistan, South Africa",Pakistan,South Africa,international,South Africa,bat,South Africa,,6.0,,F du Plessis
2013-12-11,1.0,,Dubai International Cricket Stadium,2013,Pakistan v Sri Lanka T20I Series,T20,20,"Pakistan, Sri Lanka",Pakistan,Sri Lanka,international,Pakistan,field,Pakistan,,,3.0,Shahid Afridi
2013-12-13,2.0,,Dubai International Cricket Stadium,2013,Pakistan v Sri Lanka T20I Series,T20,20,"Pakistan, Sri Lanka",Pakistan,Sri Lanka,international,Pakistan,field,Sri Lanka,,24.0,,MDKJ Perera
2013-08-23,1.0,,Harare Sports Club,2013,Pakistan in Zimbabwe T20I Series,T20,20,"Zimbabwe, Pakistan",Zimbabwe,Pakistan,international,Zimbabwe,field,Pakistan,,25.0,,Ahmed Shehzad
2013-08-24,2.0,,Harare Sports Club,2013,Pakistan in Zimbabwe T20I Series,T20,20,"Zimbabwe, Pakistan",Zimbabwe,Pakistan,international,Zimbabwe,field,Pakistan,,19.0,,Ahmed Shehzad
2013-11-16,11.0,Abu Dhabi,Sheikh Zayed Stadium,2013,ICC World Twenty20 Qualifier,T20,20,"Canada, Ireland",Canada,Ireland,international,Canada,field,Ireland,,2.0,,A Bagai
2013-11-19,29.0,Dubai,ICC Academy,2013,ICC World Twenty20 Qualifier,T20,20,"Kenya, Scotland",Kenya,Scotland,international,Kenya,bat,Kenya,,92.0,,RG Aga
2013-11-22,41.0,Dubai,ICC Academy,2013,ICC World Twenty20 Qualifier,T20,20,"Netherlands, Scotland",Netherlands,Scotland,international,Netherlands,field,Scotland,,15.0,,RML Taylor
2013-11-23,47.0,Dubai,ICC Academy,2013,ICC World Twenty20 Qualifier,T20,20,"Kenya, Netherlands",Kenya,Netherlands,international,Netherlands,bat,Netherlands,,29.0,,Mudassar Bukhari
2013-11-26,,,Sharjah Cricket Stadium,2013,ICC World Twenty20 Qualifier,T20,20,"Canada, Kenya",Canada,Kenya,international,Kenya,bat,Kenya,,21.0,,SO Tikolo
2013-11-28,,Abu Dhabi,Sheikh Zayed Stadium,2013,ICC World Twenty20 Qualifier,T20,20,"Netherlands, Scotland",Netherlands,Scotland,international,Scotland,bat,Netherlands,,,8.0,W Barresi
2014-01-11,1.0,Auckland,Eden Park,2013,West Indies in New Zealand T20I Series,T20,20,"New Zealand, West Indies",New Zealand,West Indies,international,New Zealand,bat,New Zealand,,81.0,,L Ronchi
2014-01-15,2.0,Wellington,Westpac Stadium,2013,West Indies in New Zealand T20I Series,T20,20,"New Zealand, West Indies",New Zealand,West Indies,international,West Indies,bat,New Zealand,,,4.0,L Ronchi
2013-09-14,2.0,Potchefstroom,Senwes Park,2013,Bangladesh Women in South Africa T20I Series,T20,20,"South Africa, Bangladesh",South Africa,Bangladesh,international,Bangladesh,bat,South Africa,,,9.0,M Kapp
2013-09-15,3.0,Potchefstroom,Senwes Park,2013,Bangladesh Women in South Africa T20I Series,T20,20,"South Africa, Bangladesh",South Africa,Bangladesh,international,South Africa,bat,South Africa,,3.0,,M du Preez
2014-01-31,2.0,,Melbourne Cricket Ground,2013,Women's Ashes,T20,20,"Australia, England",Australia,England,international,Australia,field,Australia,,,7.0,HL Ferling
2014-02-02,3.0,Sydney,Stadium Australia,2013,Women's Ashes,T20,20,"Australia, England",Australia,England,international,Australia,field,Australia,,,7.0,RM Farrell
2014-09-07,,Birmingham,Edgbaston,2014,,T20,20,"England, India",England,India,international,England,bat,England,,3.0,,EJG Morgan
2014-05-20,,London,Kennington Oval,2014,,T20,20,"England, Sri Lanka",England,Sri Lanka,international,England,field,Sri Lanka,,9.0,,NLTC Perera
2013-10-31,1.0,Potchefstroom,Senwes Park,2013,Sri Lanka Women in South Africa T20I Series,T20,20,"South Africa, Sri Lanka",South Africa,Sri Lanka,international,South Africa,field,South Africa,,,7.0,HML Madushani
2013-11-02,2.0,Potchefstroom,Senwes Park,2013,Sri Lanka Women in South Africa T20I Series,T20,20,"South Africa, Sri Lanka",South Africa,Sri Lanka,international,South Africa,field,Sri Lanka,,20.0,,HASD Siriwardene
2013-11-04,3.0,Potchefstroom,Senwes Park,2013,Sri Lanka Women in South Africa T20I Series,T20,20,"South Africa, Sri Lanka",South Africa,Sri Lanka,international,South Africa,field,South Africa,,,5.0,S Loubser
2013-11-06,,Mirpur,Shere Bangla National Stadium,2013,,T20,20,"Bangladesh, New Zealand",Bangladesh,New Zealand,international,New Zealand,bat,New Zealand,,15.0,,C Munro
2013-11-21,2.0,,Pallekele International Cricket Stadium,2013,New Zealand in Sri Lanka T20I Series,T20,20,"Sri Lanka, New Zealand",Sri Lanka,New Zealand,international,Sri Lanka,field,Sri Lanka,,,8.0,MDKJ Perera
2014-03-16,2.0,Chittagong,Zahur Ahmed Chowdhury Stadium,2013,World T20,T20,20,"Hong Kong, Nepal",Hong Kong,Nepal,international,Hong Kong,field,Nepal,,80.0,,SP Gauchan
2014-03-17,3.0,,Sylhet Stadium,2013,World T20,T20,20,"Ireland, Zimbabwe",Ireland,Zimbabwe,international,Ireland,field,Ireland,,,3.0,PR Stirling
2014-03-17,4.0,,Sylhet Stadium,2013,World T20,T20,20,"Netherlands, United Arab Emirates",Netherlands,United Arab Emirates,international,United Arab Emirates,bat,Netherlands,,,6.0,TLW Cooper
2014-03-18,6.0,Chittagong,Zahur Ahmed Chowdhury Stadium,2013,World T20,T20,20,"Bangladesh, Nepal",Bangladesh,Nepal,international,Bangladesh,field,Bangladesh,,,8.0,Al-Amin Hossain
2014-03-19,7.0,,Sylhet Stadium,2013,World T20,T20,20,"Netherlands, Zimbabwe",Netherlands,Zimbabwe,international,Netherlands,bat,Zimbabwe,,,5.0,BRM Taylor
2014-03-19,8.0,,Sylhet Stadium,2013,World T20,T20,20,"Ireland, United Arab Emirates",Ireland,United Arab Emirates,international,Ireland,field,Ireland,,21.0,,EC Joyce
2014-03-20,10.0,Chittagong,Zahur Ahmed Chowdhury Stadium,2013,World T20,T20,20,"Bangladesh, Hong Kong",Bangladesh,Hong Kong,international,Hong Kong,field,Hong Kong,,,2.0,Nadeem Ahmed
2014-03-21,11.0,,Sylhet Stadium,2013,World T20,T20,20,"United Arab Emirates, Zimbabwe",United Arab Emirates,Zimbabwe,international,Zimbabwe,field,Zimbabwe,,,5.0,E Chigumbura
2014-03-21,12.0,,Sylhet Stadium,2013,World T20,T20,20,"Ireland, Netherlands",Ireland,Netherlands,international,Netherlands,field,Netherlands,,,6.0,SJ Myburgh
2014-03-21,13.0,Mirpur,Shere Bangla National Stadium,2013,World T20,T20,20,"India, Pakistan",India,Pakistan,international,India,field,India,,,7.0,A Mishra
2014-03-22,14.0,Chittagong,Zahur Ahmed Chowdhury Stadium,2013,World T20,T20,20,"South Africa, Sri Lanka",South Africa,Sri Lanka,international,Sri Lanka,bat,Sri Lanka,,5.0,,MDKJ Perera
2014-03-22,15.0,Chattogram,Zahur Ahmed Chowdhury Stadium,2013,ICC Men's T20 World Cup,T20,20,"England, New Zealand",England,New Zealand,international,New Zealand,field,New Zealand,,9.0,,CJ Anderson
2014-03-23,16.0,Mirpur,Shere Bangla National Stadium,2013,World T20,T20,20,"Australia, Pakistan",Australia,Pakistan,international,Australia,field,Pakistan,,16.0,,Umar Akmal
2014-03-23,17.0,Mirpur,Shere Bangla National Stadium,2013,World T20,T20,20,"India, West Indies",India,West Indies,international,India,field,India,,,7.0,A Mishra
2014-03-24,18.0,Chittagong,Zahur Ahmed Chowdhury Stadium,2013,World T20,T20,20,"New Zealand, South Africa",New Zealand,South Africa,international,New Zealand,field,South Africa,,2.0,,JP Duminy
2014-03-24,19.0,Chittagong,Zahur Ahmed Chowdhury Stadium,2013,World T20,T20,20,"Netherlands, Sri Lanka",Netherlands,Sri Lanka,international,Sri Lanka,field,Sri Lanka,,,9.0,AD Mathews
2014-03-25,20.0,Mirpur,Shere Bangla National Stadium,2013,World T20,T20,20,"Bangladesh, West Indies",Bangladesh,West Indies,international,Bangladesh,field,West Indies,,73.0,,DR Smith
2014-03-27,21.0,Chittagong,Zahur Ahmed Chowdhury Stadium,2013,World T20,T20,20,"Netherlands, South Africa",Netherlands,South Africa,international,Netherlands,field,South Africa,,6.0,,Imran Tahir
2014-03-27,22.0,Chittagong,Zahur Ahmed Chowdhury Stadium,2013,World T20,T20,20,"England, Sri Lanka",England,Sri Lanka,international,England,field,England,,,6.0,AD Hales
2014-03-28,23.0,Mirpur,Shere Bangla National Stadium,2013,World T20,T20,20,"Australia, West Indies",Australia,West Indies,international,Australia,bat,West Indies,,,6.0,DJG Sammy
2014-03-28,24.0,Mirpur,Shere Bangla National Stadium,2013,World T20,T20,20,"Bangladesh, India",Bangladesh,India,international,India,field,India,,,8.0,R Ashwin
2014-03-29,25.0,Chittagong,Zahur Ahmed Chowdhury Stadium,2013,World T20,T20,20,"Netherlands, New Zealand",Netherlands,New Zealand,international,New Zealand,field,New Zealand,,,6.0,BB McCullum
2014-03-29,26.0,Chittagong,Zahur Ahmed Chowdhury Stadium,2013,World T20,T20,20,"England, South Africa",England,South Africa,international,England,field,South Africa,,3.0,,AB de Villiers
2014-03-30,27.0,Mirpur,Shere Bangla National Stadium,2013,World T20,T20,20,"Bangladesh, Pakistan",Bangladesh,Pakistan,international,Pakistan,bat,Pakistan,,50.0,,Ahmed Shehzad
2014-03-30,28.0,Mirpur,Shere Bangla National Stadium,2013,World T20,T20,20,"Australia, India",Australia,India,international,Australia,field,India,,73.0,,R Ashwin
2014-03-31,29.0,Chittagong,Zahur Ahmed Chowdhury Stadium,2013,World T20,T20,20,"England, Netherlands",England,Netherlands,international,England,field,Netherlands,,45.0,,Mudassar Bukhari
2014-03-31,30.0,Chittagong,Zahur Ahmed Chowdhury Stadium,2013,World T20,T20,20,"New Zealand, Sri Lanka",New Zealand,Sri Lanka,international,New Zealand,field,Sri Lanka,,59.0,,HMRKB Herath
2014-04-01,31.0,Mirpur,Shere Bangla National Stadium,2013,World T20,T20,20,"Bangladesh, Australia",Bangladesh,Australia,international,Bangladesh,bat,Australia,,,7.0,AJ Finch
2014-04-01,32.0,Mirpur,Shere Bangla National Stadium,2013,World T20,T20,20,"Pakistan, West Indies",Pakistan,West Indies,international,West Indies,bat,West Indies,,84.0,,DJ Bravo
2014-04-03,,Mirpur,Shere Bangla National Stadium,2013,World T20,T20,20,"Sri Lanka, West Indies",Sri Lanka,West Indies,international,Sri Lanka,bat,Sri Lanka,,27.0,,AD Mathews
2014-04-04,,Mirpur,Shere Bangla National Stadium,2013,World T20,T20,20,"India, South Africa",India,South Africa,international,South Africa,bat,India,,,6.0,V Kohli
2014-04-06,,Mirpur,Shere Bangla National Stadium,2013,World T20,T20,20,"India, Sri Lanka",India,Sri Lanka,international,Sri Lanka,field,Sri Lanka,,,6.0,KC Sangakkara
2014-03-23,1.0,,Sylhet Stadium,2013,Women's World T20,T20,20,"Australia, New Zealand",Australia,New Zealand,international,Australia,field,New Zealand,,7.0,,NJ Browne
2014-03-24,3.0,,Sylhet Stadium,2013,Women's World T20,T20,20,"England, West Indies",England,West Indies,international,England,field,West Indies,,9.0,,DJS Dottin
2014-03-24,4.0,,Sylhet Stadium,2013,Women's World T20,T20,20,"India, Sri Lanka",India,Sri Lanka,international,Sri Lanka,bat,Sri Lanka,,22.0,,KDU Prabodhani
2014-03-25,5.0,,Sylhet Stadium,2013,Women's World T20,T20,20,"Ireland, New Zealand",Ireland,New Zealand,international,New Zealand,bat,New Zealand,,42.0,,SW Bates
2014-03-26,7.0,,Sylhet Stadium,2013,Women's World T20,T20,20,"Bangladesh, West Indies",Bangladesh,West Indies,international,West Indies,bat,West Indies,,36.0,,SL Quintyne
2014-03-26,8.0,,Sylhet Stadium,2013,Women's World T20,T20,20,"England, India",England,India,international,India,bat,England,,,5.0,A Shrubsole
2014-03-27,10.0,,Sylhet Stadium,2013,Women's World T20,T20,20,"New Zealand, Pakistan",New Zealand,Pakistan,international,New Zealand,bat,New Zealand,,59.0,,SW Bates
2014-03-28,12.0,,Sylhet Stadium,2013,Women's World T20,T20,20,"Sri Lanka, West Indies",Sri Lanka,West Indies,international,Sri Lanka,bat,West Indies,,,8.0,SF Daley
2014-03-29,13.0,,Sylhet Stadium,2013,Women's World T20,T20,20,"Ireland, South Africa",Ireland,South Africa,international,South Africa,bat,South Africa,,86.0,,CL Tryon
2014-03-29,14.0,,Sylhet Stadium,2013,Women's World T20,T20,20,"Australia, Pakistan",Australia,Pakistan,international,Australia,bat,Australia,,94.0,,EJ Villani
2014-03-30,15.0,,Sylhet Stadium,2013,Women's World T20,T20,20,"Bangladesh, India",Bangladesh,India,international,India,bat,India,,79.0,,H Kaur
2014-03-30,16.0,,Sylhet Stadium,2013,Women's World T20,T20,20,"England, Sri Lanka",England,Sri Lanka,international,Sri Lanka,bat,England,,,7.0,A Shrubsole
2014-03-31,17.0,,Sylhet Stadium,2013,Women's World T20,T20,20,"Ireland, Pakistan",Ireland,Pakistan,international,Pakistan,bat,Pakistan,,14.0,,Bismah Maroof
2014-03-31,18.0,,Sylhet Stadium,2013,Women's World T20,T20,20,"New Zealand, South Africa",New Zealand,South Africa,international,New Zealand,bat,South Africa,,,5.0,M du Preez
2014-04-01,19.0,,Sylhet Stadium,2013,Women's World T20,T20,20,"Bangladesh, Sri Lanka",Bangladesh,Sri Lanka,international,Bangladesh,bat,Bangladesh,,3.0,,Rumana Ahmed
2014-04-01,20.0,,Sylhet Stadium,2013,Women's World T20,T20,20,"India, West Indies",India,West Indies,international,West Indies,bat,India,,,9.0,PG Raut
2014-04-02,,,Sylhet Stadium,2013,Women's World T20,T20,20,"New Zealand, Sri Lanka",New Zealand,Sri Lanka,international,Sri Lanka,bat,New Zealand,,,6.0,RH Priest
2014-04-02,,,Sylhet Stadium,2013,Women's World T20,T20,20,"India, Pakistan",India,Pakistan,international,India,bat,India,,6.0,,Soniya Dabir
2014-04-03,,Mirpur,Shere Bangla National Stadium,2013,Women's World T20,T20,20,"Australia, West Indies",Australia,West Indies,international,Australia,bat,Australia,,8.0,,EA Osborne
2014-04-04,,Mirpur,Shere Bangla National Stadium,2013,Women's World T20,T20,20,"England, South Africa",England,South Africa,international,England,field,England,,,9.0,A Shrubsole
2014-04-06,,Mirpur,Shere Bangla National Stadium,2013,Women's World T20,T20,20,"Australia, England",Australia,England,international,Australia,field,Australia,,,6.0,SJ Coyte
2013-11-20,1.0,Johannesburg,New Wanderers Stadium,2013,Pakistan in South Africa T20I Series,T20,20,"South Africa, Pakistan",South Africa,Pakistan,international,Pakistan,field,South Africa,,4.0,,Q de Kock
2013-11-22,2.0,Cape Town,Newlands,2013,Pakistan in South Africa T20I Series,T20,20,"South Africa, Pakistan",South Africa,Pakistan,international,Pakistan,bat,Pakistan,,6.0,,Mohammad Hafeez
2014-02-12,1.0,Chittagong,Zahur Ahmed Chowdhury Stadium,2013,Sri Lanka in Bangladesh T20I Series,T20,20,"Bangladesh, Sri Lanka",Bangladesh,Sri Lanka,international,Bangladesh,field,Sri Lanka,,2.0,,MDKJ Perera
2014-02-14,2.0,Chittagong,Zahur Ahmed Chowdhury Stadium,2013,Sri Lanka in Bangladesh T20I Series,T20,20,"Bangladesh, Sri Lanka",Bangladesh,Sri Lanka,international,Bangladesh,bat,Sri Lanka,,,3.0,NLTC Perera
2014-09-01,1.0,Chelmsford,County Ground,2014,South Africa Women in England T20I Series,T20,20,"England, South Africa",England,South Africa,international,England,field,England,,,9.0,CM Edwards
2014-09-03,2.0,Northampton,County Ground,2014,South Africa Women in England T20I Series,T20,20,"England, South Africa",England,South Africa,international,England,bat,England,,42.0,,CM Edwards
2014-09-07,3.0,Birmingham,Edgbaston,2014,South Africa Women in England T20I Series,T20,20,"England, South Africa",England,South Africa,international,South Africa,field,England,,8.0,,L Winfield
2014-01-19,1.0,Doha,West End Park International Cricket Stadium,2013,PCB Qatar Women's 20-over Tri-Series,T20,20,"Pakistan, South Africa",Pakistan,South Africa,international,Pakistan,field,Pakistan,,,6.0,Nain Abidi
2014-01-19,2.0,Doha,West End Park International Cricket Stadium,2013,PCB Qatar Women's 20-over Tri-Series,T20,20,"Ireland, Pakistan",Ireland,Pakistan,international,Ireland,field,Ireland,,,6.0,IMHC Joyce
2014-01-20,3.0,Doha,West End Park International Cricket Stadium,2013,PCB Qatar Women's 20-over Tri-Series,T20,20,"Ireland, South Africa",Ireland,South Africa,international,Ireland,field,South Africa,,46.0,,L Lee
2014-01-24,,Doha,West End Park International Cricket Stadium,2013,PCB Qatar Women's 20-over Tri-Series,T20,20,"Pakistan, South Africa",Pakistan,South Africa,international,Pakistan,field,Pakistan,,,7.0,Javeria Khan
